warmup=0  skip_sdma0=1

=== load: carregando checkpoint (ainda sem tracer) ===
    carregado em 6.0s

=== clip: encode do prompt ===
  3554 [sampler     ] DEPOIS aten.view.default                            -> (2048, 640)
  3555 [sampler     ] ANTES  aten.t.default                               (640, 640):float16:cuda
  3555 [sampler     ] DEPOIS aten.t.default                               -> (640, 640)
  3556 [sampler     ] ANTES  aten.addmm.default                           (640,):float16:cuda (2048, 640):float16:cuda (640, 640):float16:cuda
  3556 [sampler     ] DEPOIS aten.addmm.default                           -> (2048, 640)
  3557 [sampler     ] ANTES  aten.view.default                            (2048, 640):float16:cuda
  3557 [sampler     ] DEPOIS aten.view.default                            -> (2, 1024, 640)
  3558 [sampler     ] ANTES  aten.add.Tensor                              (2, 1024, 640):float16:cuda (2, 1024, 640):float16:cuda
  3558 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 1024, 640)
  3559 [sampler     ] ANTES  aten.native_layer_norm.default               (2, 1024, 640):float16:cuda (640,):float16:cuda (640,):float16:cuda
  3560 [sampler     ] ANTES  aten.t.default                               (640, 640):float16:cuda
  3560 [sampler     ] DEPOIS aten.t.default                               -> (640, 640)
  3561 [sampler     ] ANTES  aten.view.default                            (2, 1024, 640):float16:cuda
  3561 [sampler     ] DEPOIS aten.view.default                            -> (2048, 640)
  3562 [sampler     ] ANTES  aten.mm.default                              (2048, 640):float16:cuda (640, 640):float16:cuda
  3562 [sampler     ] DEPOIS aten.mm.default                              -> (2048, 640)
  3563 [sampler     ] ANTES  aten._unsafe_view.default                    (2048, 640):float16:cuda
  3563 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 1024, 640)
  3564 [sampler     ] ANTES  aten.t.default                               (640, 768):float16:cuda
  3564 [sampler     ] DEPOIS aten.t.default                               -> (768, 640)
  3565 [sampler     ] ANTES  aten.view.default                            (2, 77, 768):float16:cuda
  3565 [sampler     ] DEPOIS aten.view.default                            -> (154, 768)
  3566 [sampler     ] ANTES  aten.mm.default                              (154, 768):float16:cuda (768, 640):float16:cuda
  3566 [sampler     ] DEPOIS aten.mm.default                              -> (154, 640)
  3567 [sampler     ] ANTES  aten._unsafe_view.default                    (154, 640):float16:cuda
  3567 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 77, 640)
  3568 [sampler     ] ANTES  aten.t.default                               (640, 768):float16:cuda
  3568 [sampler     ] DEPOIS aten.t.default                               -> (768, 640)
  3569 [sampler     ] ANTES  aten.view.default                            (2, 77, 768):float16:cuda
  3569 [sampler     ] DEPOIS aten.view.default                            -> (154, 768)
  3570 [sampler     ] ANTES  aten.mm.default                              (154, 768):float16:cuda (768, 640):float16:cuda
  3570 [sampler     ] DEPOIS aten.mm.default                              -> (154, 640)
  3571 [sampler     ] ANTES  aten._unsafe_view.default                    (154, 640):float16:cuda
  3571 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 77, 640)
  3572 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 1024, 640):float16:cuda
  3572 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 1024, 640, 1)
  3573 [sampler     ] ANTES  aten.view.default                            (2, 1024, 640, 1):float16:cuda
  3573 [sampler     ] DEPOIS aten.view.default                            -> (2, 1024, 8, 80)
  3574 [sampler     ] ANTES  aten.permute.default                         (2, 1024, 8, 80):float16:cuda
  3574 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 1024, 80)
  3575 [sampler     ] ANTES  aten.clone.default                           (2, 8, 1024, 80):float16:cuda
  3575 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 1024, 80)
  3576 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 1024, 80):float16:cuda
  3576 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 1024, 80)
  3577 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 77, 640):float16:cuda
  3577 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 77, 640, 1)
  3578 [sampler     ] ANTES  aten.view.default                            (2, 77, 640, 1):float16:cuda
  3578 [sampler     ] DEPOIS aten.view.default                            -> (2, 77, 8, 80)
  3579 [sampler     ] ANTES  aten.permute.default                         (2, 77, 8, 80):float16:cuda
  3579 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 77, 80)
  3580 [sampler     ] ANTES  aten.clone.default                           (2, 8, 77, 80):float16:cuda
  3580 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 77, 80)
  3581 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 77, 80):float16:cuda
  3581 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 77, 80)
  3582 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 77, 640):float16:cuda
  3582 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 77, 640, 1)
  3583 [sampler     ] ANTES  aten.view.default                            (2, 77, 640, 1):float16:cuda
  3583 [sampler     ] DEPOIS aten.view.default                            -> (2, 77, 8, 80)
  3584 [sampler     ] ANTES  aten.permute.default                         (2, 77, 8, 80):float16:cuda
  3584 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 80, 77)
  3585 [sampler     ] ANTES  aten.clone.default                           (2, 8, 80, 77):float16:cuda
  3585 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 80, 77)
  3586 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 80, 77):float16:cuda
  3586 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 80, 77)
  3587 [sampler     ] ANTES  aten.empty.memory_format                     
  3587 [sampler     ] DEPOIS aten.empty.memory_format                     -> (1, 1, 1)
  3588 [sampler     ] ANTES  aten.baddbmm.default                         (1, 1, 1):float16:cuda (16, 1024, 80):float16:cuda (16, 80, 77):float16:cuda
  3588 [sampler     ] DEPOIS aten.baddbmm.default                         -> (16, 1024, 77)
  3589 [sampler     ] ANTES  aten._softmax.default                        (16, 1024, 77):float16:cuda
  3589 [sampler     ] DEPOIS aten._softmax.default                        -> (16, 1024, 77)
  3590 [sampler     ] ANTES  aten.bmm.default                             (16, 1024, 77):float16:cuda (16, 77, 80):float16:cuda
  3590 [sampler     ] DEPOIS aten.bmm.default                             -> (16, 1024, 80)
  3591 [sampler     ] ANTES  aten.view.default                            (16, 1024, 80):float16:cuda
  3591 [sampler     ] DEPOIS aten.view.default                            -> (2, 8, 1024, 80)
  3592 [sampler     ] ANTES  aten.transpose.int                           (2, 8, 1024, 80):float16:cuda
  3592 [sampler     ] DEPOIS aten.transpose.int                           -> (2, 1024, 8, 80)
  3593 [sampler     ] ANTES  aten.clone.default                           (2, 1024, 8, 80):float16:cuda
  3593 [sampler     ] DEPOIS aten.clone.default                           -> (2, 1024, 8, 80)
  3594 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 1024, 8, 80):float16:cuda
  3594 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 1024, 640)
  3595 [sampler     ] ANTES  aten.view.default                            (2, 1024, 640):float16:cuda
  3595 [sampler     ] DEPOIS aten.view.default                            -> (2048, 640)
  3596 [sampler     ] ANTES  aten.t.default                               (640, 640):float16:cuda
  3596 [sampler     ] DEPOIS aten.t.default                               -> (640, 640)
  3597 [sampler     ] ANTES  aten.addmm.default                           (640,):float16:cuda (2048, 640):float16:cuda (640, 640):float16:cuda
  3597 [sampler     ] DEPOIS aten.addmm.default                           -> (2048, 640)
  3598 [sampler     ] ANTES  aten.view.default                            (2048, 640):float16:cuda
  3598 [sampler     ] DEPOIS aten.view.default                            -> (2, 1024, 640)
  3599 [sampler     ] ANTES  aten.add.Tensor                              (2, 1024, 640):float16:cuda (2, 1024, 640):float16:cuda
  3599 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 1024, 640)
  3600 [sampler     ] ANTES  aten.native_layer_norm.default               (2, 1024, 640):float16:cuda (640,):float16:cuda (640,):float16:cuda
  3601 [sampler     ] ANTES  aten.view.default                            (2, 1024, 640):float16:cuda
  3601 [sampler     ] DEPOIS aten.view.default                            -> (2048, 640)
  3602 [sampler     ] ANTES  aten.t.default                               (5120, 640):float16:cuda
  3602 [sampler     ] DEPOIS aten.t.default                               -> (640, 5120)
  3603 [sampler     ] ANTES  aten.addmm.default                           (5120,):float16:cuda (2048, 640):float16:cuda (640, 5120):float16:cuda
  3603 [sampler     ] DEPOIS aten.addmm.default                           -> (2048, 5120)
  3604 [sampler     ] ANTES  aten.view.default                            (2048, 5120):float16:cuda
  3604 [sampler     ] DEPOIS aten.view.default                            -> (2, 1024, 5120)
  3605 [sampler     ] ANTES  aten.split.Tensor                            (2, 1024, 5120):float16:cuda
  3606 [sampler     ] ANTES  aten.gelu.default                            (2, 1024, 2560):float16:cuda
  3606 [sampler     ] DEPOIS aten.gelu.default                            -> (2, 1024, 2560)
  3607 [sampler     ] ANTES  aten.mul.Tensor                              (2, 1024, 2560):float16:cuda (2, 1024, 2560):float16:cuda
  3607 [sampler     ] DEPOIS aten.mul.Tensor                              -> (2, 1024, 2560)
  3608 [sampler     ] ANTES  aten.view.default                            (2, 1024, 2560):float16:cuda
  3608 [sampler     ] DEPOIS aten.view.default                            -> (2048, 2560)
  3609 [sampler     ] ANTES  aten.t.default                               (640, 2560):float16:cuda
  3609 [sampler     ] DEPOIS aten.t.default                               -> (2560, 640)
  3610 [sampler     ] ANTES  aten.addmm.default                           (640,):float16:cuda (2048, 2560):float16:cuda (2560, 640):float16:cuda
  3610 [sampler     ] DEPOIS aten.addmm.default                           -> (2048, 640)
  3611 [sampler     ] ANTES  aten.view.default                            (2048, 640):float16:cuda
  3611 [sampler     ] DEPOIS aten.view.default                            -> (2, 1024, 640)
  3612 [sampler     ] ANTES  aten.add.Tensor                              (2, 1024, 640):float16:cuda (2, 1024, 640):float16:cuda
  3612 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 1024, 640)
  3613 [sampler     ] ANTES  aten.view.default                            (2, 1024, 640):float16:cuda
  3613 [sampler     ] DEPOIS aten.view.default                            -> (2, 32, 32, 640)
  3614 [sampler     ] ANTES  aten.permute.default                         (2, 32, 32, 640):float16:cuda
  3614 [sampler     ] DEPOIS aten.permute.default                         -> (2, 640, 32, 32)
  3615 [sampler     ] ANTES  aten.clone.default                           (2, 640, 32, 32):float16:cuda
  3615 [sampler     ] DEPOIS aten.clone.default                           -> (2, 640, 32, 32)
  3616 [sampler     ] ANTES  aten.convolution.default                     (2, 640, 32, 32):float16:cuda (640, 640, 1, 1):float16:cuda (640,):float16:cuda
  3616 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 640, 32, 32)
  3617 [sampler     ] ANTES  aten.add.Tensor                              (2, 640, 32, 32):float16:cuda (2, 640, 32, 32):float16:cuda
  3617 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 640, 32, 32)
  3618 [sampler     ] ANTES  aten.convolution.default                     (2, 640, 32, 32):float16:cuda (640, 640, 3, 3):float16:cuda (640,):float16:cuda
  3618 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 640, 16, 16)
  3619 [sampler     ] ANTES  aten.native_group_norm.default               (2, 640, 16, 16):float16:cuda (640,):float16:cuda (640,):float16:cuda
  3620 [sampler     ] ANTES  aten.silu.default                            (2, 640, 16, 16):float16:cuda
  3620 [sampler     ] DEPOIS aten.silu.default                            -> (2, 640, 16, 16)
  3621 [sampler     ] ANTES  aten.convolution.default                     (2, 640, 16, 16):float16:cuda (1280, 640, 3, 3):float16:cuda (1280,):float16:cuda
  3621 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 1280, 16, 16)
  3622 [sampler     ] ANTES  aten.silu.default                            (2, 1280):float16:cuda
  3622 [sampler     ] DEPOIS aten.silu.default                            -> (2, 1280)
  3623 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3623 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3624 [sampler     ] ANTES  aten.addmm.default                           (1280,):float16:cuda (2, 1280):float16:cuda (1280, 1280):float16:cuda
  3624 [sampler     ] DEPOIS aten.addmm.default                           -> (2, 1280)
  3625 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 1280):float16:cuda
  3625 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 1280, 1)
  3626 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 1280, 1):float16:cuda
  3626 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 1280, 1, 1)
  3627 [sampler     ] ANTES  aten.add.Tensor                              (2, 1280, 16, 16):float16:cuda (2, 1280, 1, 1):float16:cuda
  3627 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 1280, 16, 16)
  3628 [sampler     ] ANTES  aten.native_group_norm.default               (2, 1280, 16, 16):float16:cuda (1280,):float16:cuda (1280,):float16:cuda
  3629 [sampler     ] ANTES  aten.silu.default                            (2, 1280, 16, 16):float16:cuda
  3629 [sampler     ] DEPOIS aten.silu.default                            -> (2, 1280, 16, 16)
  3630 [sampler     ] ANTES  aten.convolution.default                     (2, 1280, 16, 16):float16:cuda (1280, 1280, 3, 3):float16:cuda (1280,):float16:cuda
  3630 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 1280, 16, 16)
  3631 [sampler     ] ANTES  aten.convolution.default                     (2, 640, 16, 16):float16:cuda (1280, 640, 1, 1):float16:cuda (1280,):float16:cuda
  3631 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 1280, 16, 16)
  3632 [sampler     ] ANTES  aten.add.Tensor                              (2, 1280, 16, 16):float16:cuda (2, 1280, 16, 16):float16:cuda
  3632 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 1280, 16, 16)
  3633 [sampler     ] ANTES  aten.native_group_norm.default               (2, 1280, 16, 16):float16:cuda (1280,):float16:cuda (1280,):float16:cuda
  3634 [sampler     ] ANTES  aten.convolution.default                     (2, 1280, 16, 16):float16:cuda (1280, 1280, 1, 1):float16:cuda (1280,):float16:cuda
  3634 [sampler     ] DEPOIS aten.convolution.default                     -> (2, 1280, 16, 16)
  3635 [sampler     ] ANTES  aten.permute.default                         (2, 1280, 16, 16):float16:cuda
  3635 [sampler     ] DEPOIS aten.permute.default                         -> (2, 16, 16, 1280)
  3636 [sampler     ] ANTES  aten.view.default                            (2, 16, 16, 1280):float16:cuda
  3636 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 1280)
  3637 [sampler     ] ANTES  aten.clone.default                           (2, 256, 1280):float16:cuda
  3637 [sampler     ] DEPOIS aten.clone.default                           -> (2, 256, 1280)
  3638 [sampler     ] ANTES  aten.native_layer_norm.default               (2, 256, 1280):float16:cuda (1280,):float16:cuda (1280,):float16:cuda
  3639 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3639 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3640 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3640 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3641 [sampler     ] ANTES  aten.mm.default                              (512, 1280):float16:cuda (1280, 1280):float16:cuda
  3641 [sampler     ] DEPOIS aten.mm.default                              -> (512, 1280)
  3642 [sampler     ] ANTES  aten._unsafe_view.default                    (512, 1280):float16:cuda
  3642 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3643 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3643 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3644 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3644 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3645 [sampler     ] ANTES  aten.mm.default                              (512, 1280):float16:cuda (1280, 1280):float16:cuda
  3645 [sampler     ] DEPOIS aten.mm.default                              -> (512, 1280)
  3646 [sampler     ] ANTES  aten._unsafe_view.default                    (512, 1280):float16:cuda
  3646 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3647 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3647 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3648 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3648 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3649 [sampler     ] ANTES  aten.mm.default                              (512, 1280):float16:cuda (1280, 1280):float16:cuda
  3649 [sampler     ] DEPOIS aten.mm.default                              -> (512, 1280)
  3650 [sampler     ] ANTES  aten._unsafe_view.default                    (512, 1280):float16:cuda
  3650 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3651 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 256, 1280):float16:cuda
  3651 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 256, 1280, 1)
  3652 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280, 1):float16:cuda
  3652 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 8, 160)
  3653 [sampler     ] ANTES  aten.permute.default                         (2, 256, 8, 160):float16:cuda
  3653 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 256, 160)
  3654 [sampler     ] ANTES  aten.clone.default                           (2, 8, 256, 160):float16:cuda
  3654 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 256, 160)
  3655 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 256, 160):float16:cuda
  3655 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 256, 160)
  3656 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 256, 1280):float16:cuda
  3656 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 256, 1280, 1)
  3657 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280, 1):float16:cuda
  3657 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 8, 160)
  3658 [sampler     ] ANTES  aten.permute.default                         (2, 256, 8, 160):float16:cuda
  3658 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 256, 160)
  3659 [sampler     ] ANTES  aten.clone.default                           (2, 8, 256, 160):float16:cuda
  3659 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 256, 160)
  3660 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 256, 160):float16:cuda
  3660 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 256, 160)
  3661 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 256, 1280):float16:cuda
  3661 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 256, 1280, 1)
  3662 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280, 1):float16:cuda
  3662 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 8, 160)
  3663 [sampler     ] ANTES  aten.permute.default                         (2, 256, 8, 160):float16:cuda
  3663 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 160, 256)
  3664 [sampler     ] ANTES  aten.clone.default                           (2, 8, 160, 256):float16:cuda
  3664 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 160, 256)
  3665 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 160, 256):float16:cuda
  3665 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 160, 256)
  3666 [sampler     ] ANTES  aten.empty.memory_format                     
  3666 [sampler     ] DEPOIS aten.empty.memory_format                     -> (1, 1, 1)
  3667 [sampler     ] ANTES  aten.baddbmm.default                         (1, 1, 1):float16:cuda (16, 256, 160):float16:cuda (16, 160, 256):float16:cuda
  3667 [sampler     ] DEPOIS aten.baddbmm.default                         -> (16, 256, 256)
  3668 [sampler     ] ANTES  aten._softmax.default                        (16, 256, 256):float16:cuda
  3668 [sampler     ] DEPOIS aten._softmax.default                        -> (16, 256, 256)
  3669 [sampler     ] ANTES  aten.bmm.default                             (16, 256, 256):float16:cuda (16, 256, 160):float16:cuda
  3669 [sampler     ] DEPOIS aten.bmm.default                             -> (16, 256, 160)
  3670 [sampler     ] ANTES  aten.view.default                            (16, 256, 160):float16:cuda
  3670 [sampler     ] DEPOIS aten.view.default                            -> (2, 8, 256, 160)
  3671 [sampler     ] ANTES  aten.transpose.int                           (2, 8, 256, 160):float16:cuda
  3671 [sampler     ] DEPOIS aten.transpose.int                           -> (2, 256, 8, 160)
  3672 [sampler     ] ANTES  aten.clone.default                           (2, 256, 8, 160):float16:cuda
  3672 [sampler     ] DEPOIS aten.clone.default                           -> (2, 256, 8, 160)
  3673 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 256, 8, 160):float16:cuda
  3673 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3674 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3674 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3675 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3675 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3676 [sampler     ] ANTES  aten.addmm.default                           (1280,):float16:cuda (512, 1280):float16:cuda (1280, 1280):float16:cuda
  3676 [sampler     ] DEPOIS aten.addmm.default                           -> (512, 1280)
  3677 [sampler     ] ANTES  aten.view.default                            (512, 1280):float16:cuda
  3677 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 1280)
  3678 [sampler     ] ANTES  aten.add.Tensor                              (2, 256, 1280):float16:cuda (2, 256, 1280):float16:cuda
  3678 [sampler     ] DEPOIS aten.add.Tensor                              -> (2, 256, 1280)
  3679 [sampler     ] ANTES  aten.native_layer_norm.default               (2, 256, 1280):float16:cuda (1280,):float16:cuda (1280,):float16:cuda
  3680 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
  3680 [sampler     ] DEPOIS aten.t.default                               -> (1280, 1280)
  3681 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3681 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3682 [sampler     ] ANTES  aten.mm.default                              (512, 1280):float16:cuda (1280, 1280):float16:cuda
  3682 [sampler     ] DEPOIS aten.mm.default                              -> (512, 1280)
  3683 [sampler     ] ANTES  aten._unsafe_view.default                    (512, 1280):float16:cuda
  3683 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3684 [sampler     ] ANTES  aten.t.default                               (1280, 768):float16:cuda
  3684 [sampler     ] DEPOIS aten.t.default                               -> (768, 1280)
  3685 [sampler     ] ANTES  aten.view.default                            (2, 77, 768):float16:cuda
  3685 [sampler     ] DEPOIS aten.view.default                            -> (154, 768)
  3686 [sampler     ] ANTES  aten.mm.default                              (154, 768):float16:cuda (768, 1280):float16:cuda
  3686 [sampler     ] DEPOIS aten.mm.default                              -> (154, 1280)
  3687 [sampler     ] ANTES  aten._unsafe_view.default                    (154, 1280):float16:cuda
  3687 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 77, 1280)
  3688 [sampler     ] ANTES  aten.t.default                               (1280, 768):float16:cuda
  3688 [sampler     ] DEPOIS aten.t.default                               -> (768, 1280)
  3689 [sampler     ] ANTES  aten.view.default                            (2, 77, 768):float16:cuda
  3689 [sampler     ] DEPOIS aten.view.default                            -> (154, 768)
  3690 [sampler     ] ANTES  aten.mm.default                              (154, 768):float16:cuda (768, 1280):float16:cuda
  3690 [sampler     ] DEPOIS aten.mm.default                              -> (154, 1280)
  3691 [sampler     ] ANTES  aten._unsafe_view.default                    (154, 1280):float16:cuda
  3691 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 77, 1280)
  3692 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 256, 1280):float16:cuda
  3692 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 256, 1280, 1)
  3693 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280, 1):float16:cuda
  3693 [sampler     ] DEPOIS aten.view.default                            -> (2, 256, 8, 160)
  3694 [sampler     ] ANTES  aten.permute.default                         (2, 256, 8, 160):float16:cuda
  3694 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 256, 160)
  3695 [sampler     ] ANTES  aten.clone.default                           (2, 8, 256, 160):float16:cuda
  3695 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 256, 160)
  3696 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 256, 160):float16:cuda
  3696 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 256, 160)
  3697 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 77, 1280):float16:cuda
  3697 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 77, 1280, 1)
  3698 [sampler     ] ANTES  aten.view.default                            (2, 77, 1280, 1):float16:cuda
  3698 [sampler     ] DEPOIS aten.view.default                            -> (2, 77, 8, 160)
  3699 [sampler     ] ANTES  aten.permute.default                         (2, 77, 8, 160):float16:cuda
  3699 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 77, 160)
  3700 [sampler     ] ANTES  aten.clone.default                           (2, 8, 77, 160):float16:cuda
  3700 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 77, 160)
  3701 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 77, 160):float16:cuda
  3701 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 77, 160)
  3702 [sampler     ] ANTES  aten.unsqueeze.default                       (2, 77, 1280):float16:cuda
  3702 [sampler     ] DEPOIS aten.unsqueeze.default                       -> (2, 77, 1280, 1)
  3703 [sampler     ] ANTES  aten.view.default                            (2, 77, 1280, 1):float16:cuda
  3703 [sampler     ] DEPOIS aten.view.default                            -> (2, 77, 8, 160)
  3704 [sampler     ] ANTES  aten.permute.default                         (2, 77, 8, 160):float16:cuda
  3704 [sampler     ] DEPOIS aten.permute.default                         -> (2, 8, 160, 77)
  3705 [sampler     ] ANTES  aten.clone.default                           (2, 8, 160, 77):float16:cuda
  3705 [sampler     ] DEPOIS aten.clone.default                           -> (2, 8, 160, 77)
  3706 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 8, 160, 77):float16:cuda
  3706 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (16, 160, 77)
  3707 [sampler     ] ANTES  aten.empty.memory_format                     
  3707 [sampler     ] DEPOIS aten.empty.memory_format                     -> (1, 1, 1)
  3708 [sampler     ] ANTES  aten.baddbmm.default                         (1, 1, 1):float16:cuda (16, 256, 160):float16:cuda (16, 160, 77):float16:cuda
  3708 [sampler     ] DEPOIS aten.baddbmm.default                         -> (16, 256, 77)
  3709 [sampler     ] ANTES  aten._softmax.default                        (16, 256, 77):float16:cuda
  3709 [sampler     ] DEPOIS aten._softmax.default                        -> (16, 256, 77)
  3710 [sampler     ] ANTES  aten.bmm.default                             (16, 256, 77):float16:cuda (16, 77, 160):float16:cuda
  3710 [sampler     ] DEPOIS aten.bmm.default                             -> (16, 256, 160)
  3711 [sampler     ] ANTES  aten.view.default                            (16, 256, 160):float16:cuda
  3711 [sampler     ] DEPOIS aten.view.default                            -> (2, 8, 256, 160)
  3712 [sampler     ] ANTES  aten.transpose.int                           (2, 8, 256, 160):float16:cuda
  3712 [sampler     ] DEPOIS aten.transpose.int                           -> (2, 256, 8, 160)
  3713 [sampler     ] ANTES  aten.clone.default                           (2, 256, 8, 160):float16:cuda
  3713 [sampler     ] DEPOIS aten.clone.default                           -> (2, 256, 8, 160)
  3714 [sampler     ] ANTES  aten._unsafe_view.default                    (2, 256, 8, 160):float16:cuda
  3714 [sampler     ] DEPOIS aten._unsafe_view.default                    -> (2, 256, 1280)
  3715 [sampler     ] ANTES  aten.view.default                            (2, 256, 1280):float16:cuda
  3715 [sampler     ] DEPOIS aten.view.default                            -> (512, 1280)
  3716 [sampler     ] ANTES  aten.t.default                               (1280, 1280):float16:cuda
